"date";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"08.07.2012 21:00";"10.6";"763.0";"765.4";"";"61";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"6.2";"16.2";"";"";"";"";"";"10.0";"3.3";"";"";"";"";"";"";
"08.07.2012 18:00";"12.2";"763.3";"765.5";"";"51";"Wind blowing from the north";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"2.4";"";"";"";"";"";"";
"08.07.2012 15:00";"15.6";"763.0";"765.4";"";"33";"Wind blowing from the north-northwest";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.4";"";"";"";"";"";"";
"08.07.2012 12:00";"11.8";"764.5";"766.8";"";"43";"Wind blowing from the north-northwest";"4";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.4";"";"";"";"";"";"";
"08.07.2012 09:00";"6.2";"764.4";"766.7";"";"53";"Wind blowing from the north";"5";"";"";"20–30%.";" ";"";"";"4.6";"10.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"-2.6";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"";"";"";
"08.07.2012 06:00";"6.3";"764.0";"766.3";"";"52";"Wind blowing from the north";"6";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-2.8";"";"";"";"";"";"";
"08.07.2012 03:00";"7.2";"764.7";"767.0";"";"52";"Wind blowing from the north";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-1.9";"";"";"";"";"";"";
"08.07.2012 00:00";"8.2";"765.7";"768.0";"";"48";"Wind blowing from the north";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-2.1";"";"";"";"";"";"";
"07.07.2012 21:00";"10.0";"765.7";"768.0";"";"48";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"4.0";"14.1";"";"";"";"";"";"10.0";"-0.5";"";"";"";"";"";"";
"07.07.2012 18:00";"11.8";"765.9";"768.2";"";"42";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.7";"";"";"";"";"";"";
"07.07.2012 15:00";"13.6";"767.6";"769.9";"";"40";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.4";"";"";"";"";"";"";
"07.07.2012 12:00";"11.9";"768.7";"771.0";"";"42";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.6";"";"";"";"";"";"";
"07.07.2012 09:00";"4.0";"768.4";"770.8";"";"67";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"2.0";"5.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-1.5";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"";"";"";
"07.07.2012 06:00";"2.2";"767.4";"769.8";"";"76";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-1.5";"";"";"";"";"";"";
"07.07.2012 03:00";"3.5";"767.8";"770.2";"";"73";"Wind blowing from the west";"1";"";"";"20–30%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"-0.8";"";"";"";"";"";"";
"07.07.2012 00:00";"4.1";"768.0";"770.3";"";"72";"Wind blowing from the north-west";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-0.4";"";"";"";"";"";"";
"06.07.2012 21:00";"5.2";"767.4";"769.8";"";"69";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"4.0";"13.4";"";"";"";"";"";"10.0";"0.0";"";"";"";"";"";"";
"06.07.2012 18:00";"9.3";"766.5";"768.8";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-1.5";"";"";"";"";"";"";
"06.07.2012 15:00";"12.5";"766.5";"768.8";"";"36";"Wind blowing from the south";"1";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"-2.1";"";"";"";"";"";"";
"06.07.2012 12:00";"10.2";"767.2";"769.6";"";"47";"Wind blowing from the south";"1";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"-0.5";"";"";"";"";"";"";
"06.07.2012 09:00";"4.0";"766.3";"768.6";"";"70";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"2.8";"4.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"-0.9";"";"";"Surface of ground moist.";"";"";"";
"06.07.2012 06:00";"3.4";"764.8";"767.1";"";"73";"Wind blowing from the south-east";"1";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altostratus translucidus.";"";"10.0";"-1.0";"";"";"";"";"";"";
"06.07.2012 03:00";"3.4";"765.3";"767.7";"";"70";"Wind blowing from the south";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"-1.6";"";"";"";"";"";"";
"06.07.2012 00:00";"3.1";"764.6";"767.0";"";"79";"Wind blowing from the south-east";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"-0.1";"";"";"";"";"";"";
"05.07.2012 21:00";"4.2";"763.5";"765.8";"";"71";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"4.2";"13.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"-0.6";"";"";"";"";"";"";
"05.07.2012 18:00";"8.5";"762.7";"765.1";"";"50";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"-1.3";"";"";"";"";"";"";
"05.07.2012 15:00";"13.0";"762.4";"764.6";"";"34";"Wind blowing from the west";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-2.4";"";"";"";"";"";"";
"05.07.2012 12:00";"10.7";"762.8";"765.1";"";"50";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"0.6";"";"";"";"";"";"";
"05.07.2012 09:00";"4.5";"762.0";"764.2";"";"84";"Wind blowing from the south";"2";"";"";"no clouds";" ";"";"";"3.0";"6.7";"";"";"";"";"";"10.0";"2.0";"8.0";"24";"Surface of ground moist.";"";"";"";
"05.07.2012 06:00";"4.0";"759.3";"761.6";"";"99";"Wind blowing from the north-west";"1";"";"";"no clouds";"Mist. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"";"";"";"";"";"7.0";"3.8";"";"";"";"";"";"";
"05.07.2012 00:00";"6.3";"757.6";"759.9";"";"100";"Wind blowing from the south-west";"0";"";"";"90  or more, but not 100%";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"90  or more, but not 100%";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"6.0";"6.3";"";"";"";"";"";"";
"04.07.2012 21:00";"6.7";"755.5";"757.8";"";"94";"Wind blowing from the south-east";"0";"";"";"70 – 80%.";"Mist. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"6.7";"10.2";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"10%  or less, but not 0";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"8.0";"5.8";"0.8";"6";"";"";"";"";
"04.07.2012 18:00";"7.9";"754.3";"756.6";"";"93";"Wind blowing from the south-southeast";"1";"";"";"100%.";"Rain, not freezing, intermittent, slight at time of observation. ";"Rain.";"Rain.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"40%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"9.0";"6.8";"";"";"";"";"";"";
"04.07.2012 15:00";"9.4";"754.9";"757.2";"";"97";"Wind blowing from the south";"1";"";"";"100%.";"Rain, not freezing, intermittent, moderate at time of observation. ";"Rain.";"Rain.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"No Cirrus, Cirrocumulus or Cirrostratus.";"5.0";"9.0";"8.0";"6";"";"";"";"";
"04.07.2012 12:00";"9.9";"755.8";"758.1";"";"97";"Wind blowing from the north-east";"0";"";"";"100%.";"Rain, not freezing, intermittent, moderate at time of observation. ";"Rain.";"Rain.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"50%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"7.0";"9.5";"";"";"";"";"";"";
"04.07.2012 09:00";"8.8";"756.1";"758.4";"";"88";"Wind blowing from the north-east";"1";"";"";"100%.";" ";"";"";"5.8";"8.8";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"20–30%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"6.9";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"";"";"";
"04.07.2012 06:00";"6.2";"757.8";"760.0";"";"91";"Wind blowing from the north-east";"1";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"4.8";"";"";"";"";"";"";
"04.07.2012 03:00";"8.4";"759.1";"761.4";"";"89";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"60%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"6.7";"";"";"";"";"";"";
"04.07.2012 00:00";"7.0";"760.4";"762.8";"";"79";"Wind blowing from the north-east";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"3.7";"";"";"";"";"";"";
"03.07.2012 21:00";"7.4";"761.5";"763.8";"";"80";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"6.3";"13.4";"";"";"";"";"";"10.0";"4.2";"";"";"";"";"";"";
"03.07.2012 18:00";"9.4";"762.4";"764.8";"";"65";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"3.2";"";"";"";"";"";"";
"03.07.2012 15:00";"12.3";"762.9";"765.2";"";"49";"Wind blowing from the north";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"1.9";"";"";"";"";"";"";
"03.07.2012 12:00";"10.7";"765.7";"768.0";"";"61";"Wind blowing from the south-southeast";"1";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"3.5";"";"";"";"";"";"";
"03.07.2012 09:00";"6.3";"766.0";"768.4";"";"72";"Wind blowing from the south-east";"1";"";"";"70 – 80%.";" ";"";"";"5.5";"8.4";"Stratocumulus other than Stratocumulus cumulogenitus.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"1.6";"";"";"Surface of ground moist.";"";"";"";
"03.07.2012 06:00";"6.0";"765.4";"767.8";"";"79";"Wind blowing from the south-east";"3";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"600-1000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"2.6";"";"";"";"";"";"";
"03.07.2012 03:00";"6.9";"766.3";"768.6";"";"78";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"3.4";"";"";"";"";"";"";
"03.07.2012 00:00";"7.6";"766.2";"768.5";"";"72";"Wind blowing from the south";"4";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"2.9";"";"";"";"";"";"";
"02.07.2012 21:00";"8.2";"766.2";"768.5";"";"70";"Wind blowing from the south-west";"5";"";"";"100%.";" ";"";"";"8.2";"16.0";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"200-300";"";"";"10.0";"3.1";"";"";"";"";"";"";
"02.07.2012 18:00";"10.0";"764.5";"766.8";"";"70";"Wind blowing from the south";"1";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"4.7";"";"";"";"";"";"";
"02.07.2012 15:00";"10.6";"763.8";"766.0";"";"67";"Wind blowing from the south-southeast";"2";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"4.7";"";"";"";"";"";"";
"02.07.2012 12:00";"10.1";"763.6";"765.8";"";"64";"Wind blowing from the south-east";"2";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"3.5";"";"";"";"";"";"";
"02.07.2012 09:00";"9.8";"760.9";"763.1";"";"76";"Wind blowing from the south";"4";"";"";"100%.";"State of sky on the whole unchanged. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"9.8";"18.0";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"5.7";"7.0";"6";"Surface of ground wet (standing water in small or large pools on surface).";"";"";"";
"02.07.2012 06:00";"11.6";"759.3";"761.6";"";"89";"Wind blowing from the south-east";"2";"";"";"100%.";"Rain, not freezing, intermittent, slight at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"9.0";"9.8";"";"";"";"";"";"";
"02.07.2012 03:00";"14.6";"756.7";"758.9";"";"93";"Wind blowing from the south-east";"2";"";"";"100%.";"Thunderstorm, but no precipitation at the time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"50%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"10.0";"13.4";"4.0";"6";"";"";"";"";
"02.07.2012 00:00";"16.7";"755.5";"757.7";"";"93";"Wind blowing from the south-east";"4";"";"";"100%.";"Rain, not freezing, intermittent, slight at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"8.0";"15.5";"";"";"";"";"";"";
"01.07.2012 21:00";"18.0";"754.0";"756.2";"";"98";"Calm, no wind";"0";"";"";"100%.";"Fog or ice fog at a distance at the time of observation, but not at the station during the preceding hour, the fog or ice fog extending to a level above that of the observer. ";"Fog or ice fog or thick haze.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"16.6";"21.2";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"200-300";"";"";"1.0";"17.7";"";"";"";"";"";"";
