"date";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"27.05.2017 18:00";"12.6";"769.3";"771.6";"-0.3";"64";"Wind blowing from the east";"3";"";"";"100%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"5.9";"";"";"";"";"";"";
"27.05.2017 15:00";"14.2";"769.6";"772.0";"-1.2";"58";"Wind blowing from the east";"2";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"5.9";"";"";"";"";"";"";
"27.05.2017 12:00";"13.1";"770.8";"773.1";"0.3";"60";"Wind blowing from the south-east";"4";"";"";"50%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus castellanus or floccus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"5.5";"";"";"";"";"";"";
"27.05.2017 09:00";"8.3";"770.5";"772.8";"0.9";"77";"Wind blowing from the south-east";"3";"";"";"no clouds";" ";"";"";"7.8";"11.5";"";"";"";"";"";"10.0";"4.5";"";"";"Surface of ground moist.";"7.0";"";"";
"27.05.2017 06:00";"8.3";"769.6";"772.0";"0.0";"81";"Wind blowing from the east";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"5.2";"";"";"";"";"";"";
"27.05.2017 03:00";"9.7";"769.6";"771.9";"0.9";"80";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"6.3";"";"";"";"";"";"";
"27.05.2017 00:00";"11.4";"768.7";"771.0";"1.8";"68";"Wind blowing from the east";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"5.6";"";"";"";"";"";"";
"26.05.2017 21:00";"11.0";"766.9";"769.1";"1.5";"78";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"11.0";"18.2";"";"";"";"";"";"10.0";"7.3";"";"";"";"";"";"";
"26.05.2017 18:00";"14.2";"765.4";"767.5";"1.5";"49";"Wind blowing from the south";"2";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"3.5";"";"";"";"";"";"";
"26.05.2017 15:00";"18.0";"763.9";"766.2";"0.0";"44";"Wind blowing from the south";"5";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"5.4";"";"";"";"";"";"";
"26.05.2017 12:00";"16.1";"763.9";"766.1";"1.5";"54";"Wind blowing from the south-east";"3";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"6.6";"";"";"";"";"";"";
"26.05.2017 09:00";"12.8";"762.4";"764.5";"2.7";"93";"Wind blowing from the south";"2";"";"";"70 – 80%.";" ";"";"";"11.3";"13.8";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"50%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"11.7";"2.0";"24";"Surface of ground moist.";"11.0";"";"";
"26.05.2017 06:00";"11.8";"759.7";"762.0";"";"97";"Wind blowing from the south-west";"2";"";"";"20–30%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"20–30%.";"";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"";"11.4";"";"";"";"";"";"";
"26.05.2017 03:00";"13.0";"759.7";"761.8";"";"99";"Wind blowing from the south-west";"3";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"90  or more, but not 100%";"";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"";"12.8";"";"";"";"";"";"";
"26.05.2017 00:00";"12.2";"758.5";"760.8";"";"100";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"20–30%.";"";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"";"12.2";"";"";"";"";"";"";
"25.05.2017 21:00";"13.8";"757.0";"759.3";"";"97";"Calm, no wind";"0";"";"";"no clouds";"Clouds generally dissolving or becoming less developed. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"13.8";"17.0";"";"";"";"";"";"";"13.4";"";"";"";"";"";"";
"25.05.2017 18:00";"15.2";"756.4";"758.7";"";"98";"Wind blowing from the south-east";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"";"";"";"";"14.9";"";"";"";"";"";"";
"25.05.2017 15:00";"16.4";"754.9";"757.2";"";"96";"Wind blowing from the south";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"";"15.7";"";"";"";"";"";"";
"25.05.2017 12:00";"16.0";"755.2";"757.4";"";"98";"Calm, no wind";"0";"";"";"100%.";"Drizzle (not freezing) or snow grains not falling as shower(s). ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"";"15.7";"";"";"";"";"";"";
"25.05.2017 09:00";"15.6";"755.8";"758.1";"0.6";"98";"Wind blowing from the south-east";"1";"";"";"100%.";"Drizzle (not freezing) or snow grains not falling as shower(s). ";"Rain.";"Drizzle.";"15.0";"17.1";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"15.3";"2.0";"6";"Surface of ground wet (standing water in small or large pools on surface).";"15.0";"";"";
"25.05.2017 06:00";"15.5";"755.2";"757.4";"-1.3";"99";"Wind blowing from the south";"1";"";"";"100%.";"Drizzle, not freezing, continuous, slight at time of observation. ";"Drizzle.";"Drizzle.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"8.0";"15.3";"";"";"";"";"";"";
"25.05.2017 03:00";"16.7";"756.5";"758.8";"-0.8";"94";"Wind blowing from the east";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"300-600";"";"";"10.0";"15.7";"Trace of precipitation";"6";"";"";"";"";
"25.05.2017 00:00";"16.2";"757.3";"759.5";"0.2";"97";"Wind blowing from the east";"2";"";"";"100%.";"Drizzle (not freezing) or snow grains not falling as shower(s). ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"40%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"15.7";"";"";"";"";"";"";
"24.05.2017 21:00";"17.1";"757.1";"759.4";"0.4";"94";"Wind blowing from the south-east";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"16.8";"18.6";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"60%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"16.1";"Trace of precipitation";"6";"";"";"";"";
"24.05.2017 18:00";"17.3";"756.7";"759.0";"-0.1";"93";"Wind blowing from the east";"1";"";"";"100%.";"Drizzle, not freezing, intermittent, slight at time of observation. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"60%.";"300-600";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"9.0";"16.1";"";"";"";"";"";"";
"24.05.2017 15:00";"18.2";"756.8";"759.1";"-1.2";"88";"Wind blowing from the east";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"16.2";"0.1";"6";"";"";"";"";
"24.05.2017 12:00";"18.4";"758.0";"760.3";"0.0";"87";"Calm, no wind";"0";"";"";"100%.";"Clouds generally forming or developing. ";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"16.2";"";"";"";"";"";"";
"24.05.2017 09:00";"16.8";"758.0";"760.3";"0.6";"90";"Wind blowing from the south-west";"3";"";"";"100%.";" ";"";"";"14.6";"16.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"15.1";"";"";"Surface of ground moist.";"13.0";"";"";
"24.05.2017 06:00";"16.8";"757.4";"759.7";"-0.3";"88";"Wind blowing from the north";"1";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"14.7";"";"";"";"";"";"";
"24.05.2017 03:00";"16.0";"757.7";"760.0";"-0.3";"94";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"15.1";"";"";"";"";"";"";
"24.05.2017 00:00";"16.8";"758.0";"760.3";"0.3";"89";"Wind blowing from the north-west";"1";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"14.9";"";"";"";"";"";"";
"23.05.2017 21:00";"14.7";"757.7";"760.0";"0.0";"93";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"14.7";"20.6";"";"";"";"";"";"10.0";"13.6";"";"";"";"";"";"";
"23.05.2017 18:00";"17.2";"757.7";"760.0";"-0.9";"73";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"12.2";"";"";"";"";"";"";
"23.05.2017 15:00";"20.4";"758.6";"760.9";"-2.6";"54";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"10.8";"";"";"";"";"";"";
"23.05.2017 12:00";"19.8";"761.2";"763.4";"-0.3";"62";"Wind blowing from the north";"3";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"12.2";"";"";"";"";"";"";
"23.05.2017 09:00";"15.9";"761.5";"763.8";"0.0";"79";"Wind blowing from the north";"1";"";"";"40%.";" ";"";"";"15.0";"17.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"12.3";"";"";"Dry (without cracks, no appreciable amount of dust or loose sand)";"13.0";"";"";
"23.05.2017 06:00";"15.1";"761.5";"763.6";"-0.9";"85";"Wind blowing from the north-east";"3";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrostratus covering the whole sky.";"10.0";"12.6";"";"";"";"";"";"";
"23.05.2017 03:00";"15.1";"762.4";"764.6";"-0.4";"82";"Wind blowing from the north";"2";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"12.0";"";"";"";"";"";"";
"23.05.2017 00:00";"16.3";"762.8";"765.1";"1.3";"77";"Wind blowing from the north";"1";"";"";"90  or more, but not 100%";"Mist. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"12.3";"";"";"";"";"";"";
"22.05.2017 21:00";"17.1";"761.5";"763.8";"0.8";"74";"Wind blowing from the north-east";"2";"";"";"100%.";" ";"";"";"13.8";"21.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"12.3";"";"";"";"";"";"";
"22.05.2017 18:00";"17.6";"760.7";"763.0";"-0.2";"65";"Wind blowing from the east";"2";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"10.8";"";"";"";"";"";"";
"22.05.2017 15:00";"21.0";"760.9";"763.0";"-0.6";"49";"Wind blowing from the north";"2";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole; the continuous veil extends more than 45 degrees above the horizon, without the sky being totally covered.";"10.0";"9.8";"";"";"";"";"";"";
"22.05.2017 12:00";"20.2";"761.5";"763.7";"0.5";"54";"Wind blowing from the north";"3";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"10.6";"";"";"";"";"";"";
